PC_Time_s,SML_ADC_Raw,Fx,Fy,Fz,Tx,Ty,Tz
0.1340177059173584,0,0.25967525909540023,0.37918482589511004,0.297828546089451,-0.14518234843356412,0.4441496255734044,-0.5191406167691556
0.21840143203735352,0,0.25867333456416136,0.3794252878192591,0.2976281611743242,-0.144340731997659,0.44483093442689975,-0.5196616175447891
0.3303098678588867,525494,0.2589538734327977,0.37954551878136494,0.2981892389368013,-0.1444609629170701,0.4432278547728243,-0.5199822334068779
0.43714332580566406,1051138,0.26031649079596936,0.37958559576873824,0.2979888540215873,-0.14550296421868786,0.4457527052298971,-0.518900154872818
0.5492279529571533,1576804,0.26644826895553547,0.38170967610284867,0.30235724518427676,-0.14554304119182898,0.44699509196657616,-0.5176577684095001
0.6602623462677002,2102573,0.2756659747646325,0.3786638250597402,0.3064851744694808,-0.14526250237984417,0.4527661787767508,-0.5152130724708794
0.7632260322570801,2628365,0.2771488230994372,0.380587520453825,0.30981156410291266,-0.1444609629170701,0.45308679471226526,-0.5172970755656533
0.8738255500793457,3154483,0.2827996775876737,0.3838738334311321,0.3144604942160434,-0.14522242540670405,0.45541126024985756,-0.5172569985830131
0.9858102798461914,3681219,0.28540468144223224,0.3830322166915453,0.31670480531482914,-0.1441002701588407,0.45665364700640154,-0.5191406167691556
1.0929148197174072,4208586,0.28620622109138316,0.3847154501717518,0.3177868838825832,-0.14466134778275813,0.4570143399362038,-0.5182589231495868
1.1999273300170898,4737032,0.2884505321130165,0.38455514222107784,0.32007127197493074,-0.14498196356786658,0.46082165420852406,-0.5170165366872121
1.3087196350097656,5265838,0.29173684469112804,0.38355321753021543,0.321033119594744,-0.14337888464241638,0.4639877366219799,-0.5157741502266612
1.4218239784240723,5794839,0.2956243120257147,0.38495591209783303,0.3238385084926079,-0.1445811938364825,0.46370719767326835,-0.5182990001322745
1.525613784790039,6324091,0.2990308555812296,0.38259136982836384,0.32692443629191664,-0.14486173264844981,0.4647491994834403,-0.5156138422964
1.6397416591644287,6853686,0.3027179380336088,0.38651891461942284,0.3294092093340594,-0.14538273329926535,0.4691175917076934,-0.5162951510002189
1.7447919845581055,7383668,0.30576378876764665,0.3880819171445939,0.3317737514299946,-0.14522242540670405,0.4680755898897832,-0.5172569985830131
1.8601229190826416,7914059,0.30864933157883284,0.38483568113478184,0.33309629192751183,-0.14365942345435376,0.47352606095787275,-0.516054689104691
1.9657719135284424,8445242,0.3120558751886429,0.3845150652334152,0.3353406030800584,-0.1441002701588407,0.47352606095787275,-0.5145718407504395
2.0729403495788574,8451301,0.3150616489740256,0.38543683595024913,0.33646275865881525,-0.14542281027240603,0.47701275938850635,-0.5138504550655216
2.180619955062866,8457412,0.31814757673883004,0.38687960750952866,0.3381459920300668,-0.1458636569769635,0.47753376030523287,-0.514411532820405
2.2915472984313965,8463982,0.3185884235633553,0.38455514222107784,0.3379456071047213,-0.1423769603141239,0.48017884188972315,-0.5150126875581901
2.40036940574646,8470829,0.32123350451568666,0.38331275560462624,0.34006968731609194,-0.14406019318570482,0.4798181489456679,-0.5137703011005684
2.5018014907836914,8477867,0.3250408180233494,0.3843547572827882,0.3418731516512096,-0.1434590385886835,0.48262353851651796,-0.5145718407504395
